CircuitName,File_Content,File,Date,File_State,Log_Directory
BOR_10_08_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.730054559459758, Line id: UndergroundElectricLineSegment.967153, Point Element ID: Station.9059",CIMToDMSTranformReports.txt,2014-03-04_16-36-19,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_BOR_10_08_E0101_created at_2014-03-04_16-36-19
HDE_10_98_E0101," - Stitching node with id: HDE_10_98_S0001 cold not be found in dms schema.",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - Stitching node with id: HDE_10_99_S0001 cold not be found in dms schema.",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - ACLineSegment does not have a rated current attribute assigned to it - ACLineSegment ID: UndergroundElectricLineSegment.9521825",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - ACLineSegment does not have a rated current attribute assigned to it - ACLineSegment ID: UndergroundElectricLineSegment.9521826",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - ACLineSegment does not have a resistance attribute assigned to it - ACLineSegment ID: UndergroundElectricLineSegment.9521825",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - ACLineSegment does not have a resistance attribute assigned to it - ACLineSegment ID: UndergroundElectricLineSegment.9521826",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: HighVoltageSwitch.363907",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: HighVoltageSwitch.363908",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: HighVoltageSwitch.363907.FaultIndicator",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: HighVoltageSwitch.363908.FaultIndicator",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 1.32264230346891, Line id: UndergroundElectricLineSegment.9521825, Point Element ID: Station.32071",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_98_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 1.37856965709937, Line id: UndergroundElectricLineSegment.9521826, Point Element ID: Station.32071",CIMToDMSTranformReports.txt,2014-03-04_16-48-47,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Invalid\Reports_for_Extract_HDE_10_98_E0101_created at_2014-03-04_16-48-47
HDE_10_16_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.809087399092917, Line id: UndergroundElectricLineSegment.16261, Point Element ID: Station.30455",CIMToDMSTranformReports.txt,2014-03-04_16-48-30,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Pending\Reports_for_Extract_HDE_10_16_E0101_created at_2014-03-04_16-48-30
HDE_10_16_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.437174044422759, Line id: UndergroundElectricLineSegment.9436305, Point Element ID: Station.30455",CIMToDMSTranformReports.txt,2014-03-04_16-48-30,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Pending\Reports_for_Extract_HDE_10_16_E0101_created at_2014-03-04_16-48-30
BRT_10_57_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.153678.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.153944.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.155130.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.155406.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.155952.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.156140.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.184036.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.721460152229813, Line id: UndergroundElectricLineSegment.6249402, Point Element ID: Station.53456",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.42085912166736, Line id: UndergroundElectricLineSegment.6812635, Point Element ID: Station.51107",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.517862919557642, Line id: UndergroundElectricLineSegment.6811527, Point Element ID: Station.51107",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 1.03265348496917, Line id: UndergroundElectricLineSegment.6270632, Point Element ID: Station.53937",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 1.01919466399479, Line id: UndergroundElectricLineSegment.6277092, Point Element ID: Station.53937",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 5.01450576376875, Line id: UndergroundElectricLineSegment.6811907, Point Element ID: Station.51516",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 5.05400547761212, Line id: UndergroundElectricLineSegment.6800994, Point Element ID: Station.51516",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 4.35514337159193, Line id: UndergroundElectricLineSegment.6800597, Point Element ID: Station.52448",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 4.29964527672449, Line id: UndergroundElectricLineSegment.6797865, Point Element ID: Station.52448",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.515262915729577, Line id: UndergroundElectricLineSegment.6820534, Point Element ID: Station.51646",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.330562411002815, Line id: UndergroundElectricLineSegment.6274944, Point Element ID: Station.52890",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.761442217580995, Line id: UndergroundElectricLineSegment.6257909, Point Element ID: Station.53456",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.130688904526016, Line id: UndergroundElectricLineSegment.6214600, Point Element ID: Station.52890",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.691738618986247, Line id: UndergroundElectricLineSegment.6869466, Point Element ID: Station.54100",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.671029867897812, Line id: UndergroundElectricLineSegment.6869465, Point Element ID: Station.54100",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 1.60002417911059, Line id: UndergroundElectricLineSegment.9390519, Point Element ID: Station.50321",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
BRT_10_57_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 1.75465902672397, Line id: UndergroundElectricLineSegment.9390518, Point Element ID: Station.50321",CIMToDMSTranformReports.txt,2014-03-04_17-29-48,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_BRT_10_57_E0101 [Bulk] _created at_2014-03-04_17-29-48
FHO_10_14_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.169550.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 2.21518319580917, Line id: UndergroundElectricLineSegment.6731483, Point Element ID: Station.60135",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.851167219914542, Line id: UndergroundElectricLineSegment.6594062, Point Element ID: Station.60028",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.868628264110557, Line id: UndergroundElectricLineSegment.6595464, Point Element ID: Station.60028",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 2.13218072392341, Line id: UndergroundElectricLineSegment.6585158, Point Element ID: Station.60131",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 2.1339200001359, Line id: UndergroundElectricLineSegment.6731484, Point Element ID: Station.60135",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.298708524664489, Line id: UndergroundElectricLineSegment.6595715, Point Element ID: Station.60060",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 0.333822743368539, Line id: UndergroundElectricLineSegment.6589676, Point Element ID: Station.60060",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 3.00049379478524, Line id: UndergroundElectricLineSegment.6582338, Point Element ID: Station.60161",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 1.16206707912671, Line id: UndergroundElectricLineSegment.6597417, Point Element ID: Station.60186",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FHO_10_14_E0101," - Locations of electrically connected line and point element do not match. Minimal distance = 1.25894458530466, Line id: UndergroundElectricLineSegment.6594368, Point Element ID: Station.60186",CIMToDMSTranformReports.txt,2014-03-04_17-36-41,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FHO_10_14_E0101 [Bulk] _created at_2014-03-04_17-36-41
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4749.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4751.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4752.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4754.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4755.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4756.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4757.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4758.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4759.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4761.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4763.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4764.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4765.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4766.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4788.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4789.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4790.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.4791.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.58898.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.60177.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: FaultInterrupter.6292.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: HighVoltageSwitch.353771.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
FRS_10_23_E0101," - Equipment doesn't have RatedVoltage defined - Equipment ID: HighVoltageSwitch.353776.Fuse",CIMToDMSTranformReports.txt,2014-03-04_17-40-08,TODO,C:\Users\Dejan\Desktop\DMSZadatak\Zadatak\Reports\Reports\Rejected\Reports_for_ChangeSet_FRS_10_23_E0101 [Bulk] _created at_2014-03-04_17-40-08
